id,title,views,lyric_url,art_url
3976795,"Wu Tang Forever (Ft. Cappadonna, Ghostface Killah, GZA, Inspectah Deck, Jackpot Scotty Wotty, Masta Killa, Method Man, Raekwon, RZA & U-God)",322270.0,https://genius.com/Logic-wu-tang-forever-lyrics,https://images.genius.com/167533ad40b7f1e21f676764358f8b69.1000x1000x1.png
2343637,Run It,315973.0,https://genius.com/Logic-run-it-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
3050778,Killing Spree (Ft. Ansel Elgort),306092.0,https://genius.com/Logic-killing-spree-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
3565841,Warm It Up,304754.0,https://genius.com/Logic-warm-it-up-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
526729,I'm Gone,292103.0,https://genius.com/Logic-im-gone-lyrics,https://images.genius.com/0e10abfcaf58141b1b609d2c5ac04b6b.1000x1000x1.png
3565839,Indica Badu (Ft. Wiz Khalifa),287017.0,https://genius.com/Logic-indica-badu-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
2624385,Wrist (Ft. Pusha T),278422.0,https://genius.com/Logic-wrist-lyrics,https://images.genius.com/5fc9f492c02ef77c483c70d2655e7134.1000x1000x1.jpg
3565838,Yuck,267346.0,https://genius.com/Logic-yuck-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
528304,Growing Pains III,267247.0,https://genius.com/Logic-growing-pains-iii-lyrics,https://images.genius.com/0e10abfcaf58141b1b609d2c5ac04b6b.1000x1000x1.png
2343640,The Incredible True Story,266482.0,https://genius.com/Logic-the-incredible-true-story-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
2338720,Lord Willin',264059.0,https://genius.com/Logic-lord-willin-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
2797965,Slave II,262962.0,https://genius.com/Logic-slave-ii-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
3552472,Overnight,259098.0,https://genius.com/Logic-overnight-lyrics,https://images.genius.com/ecca619555735d1ae7b55fc72ec50140.1000x1000x1.jpg
506780,Driving Ms Daisy (Ft. Childish Gambino),251861.0,https://genius.com/Logic-driving-ms-daisy-lyrics,https://images.genius.com/2c9956b0499470e6d5e3e5d1e65f0713.500x500x1.jpg
64201,Young Sinatra III,251746.0,https://genius.com/Logic-young-sinatra-iii-lyrics,https://images.genius.com/9e4550262ffeceb594fdb67ba59980d4.1000x1000x1.jpg
3050769,Hallelujah,249308.0,https://genius.com/Logic-hallelujah-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
3976877,YSIV,247660.0,https://genius.com/Logic-ysiv-lyrics,https://images.genius.com/167533ad40b7f1e21f676764358f8b69.1000x1000x1.png
2343635,Paradise (Ft. Jesse Boykins III),244420.0,https://genius.com/Logic-paradise-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
3050780,"America (Ft. Big Lenbo, Black Thought, Chuck D & No I.D.)",242731.0,https://genius.com/Logic-america-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
2343636,Never Been,231410.0,https://genius.com/Logic-never-been-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
2338721,I Am the Greatest,227036.0,https://genius.com/Logic-i-am-the-greatest-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
63082,Let Me Go (Ft. Lykke Li),226296.0,https://genius.com/Logic-let-me-go-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
3915348,The Return,225065.0,https://genius.com/Logic-the-return-lyrics,https://images.genius.com/afaaaacff0bfec5e4358f4835209cff5.1000x1000x1.jpg
3565836,Contra,222354.0,https://genius.com/Logic-contra-lyrics,https://images.genius.com/9dbb0a253bee619d94e190382ef185d5.1000x1000x1.jpg
2343628,Innermission (Ft. Lucy Rose),222200.0,https://genius.com/Logic-innermission-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
2343416,Upgrade,217260.0,https://genius.com/Logic-upgrade-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
528311,Intro (Under Pressure),211611.0,https://genius.com/Logic-intro-under-pressure-lyrics,https://images.genius.com/0e10abfcaf58141b1b609d2c5ac04b6b.1000x1000x1.png
3712357,Start Again (Ft. Logic),209065.0,https://genius.com/Onerepublic-start-again-lyrics,https://images.genius.com/27e868d9647f022ed4a1f2dfe34922a6.1000x1000x1.jpg
3565844,Wassup (Ft. Big Sean),205086.0,https://genius.com/Logic-wassup-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
149332,Welcome to Forever (Ft. Jon Bellion),204909.0,https://genius.com/Logic-welcome-to-forever-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
5103526,GP4,203967.0,https://genius.com/Logic-gp4-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
73006,Dead Presidents III,201520.0,https://genius.com/Logic-dead-presidents-iii-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
72927,Dear God,198057.0,https://genius.com/Logic-dear-god-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
5529117,Perfect,195015.0,https://genius.com/Logic-perfect-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
3050771,Confess (Ft. Killer Mike),194902.0,https://genius.com/Logic-confess-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
3306468,Broken People,194079.0,https://genius.com/Logic-and-ragnbone-man-broken-people-lyrics,https://images.genius.com/ae443c0bdf901cb1ec1b674c6025a789.1000x1000x1.jpg
144097,Nasty,193296.0,https://genius.com/Logic-nasty-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
141145,Roll Call,190031.0,https://genius.com/Logic-roll-call-lyrics,https://images.genius.com/0d26b491e66569d427764f0c4d36b2dd.604x604x1.jpg
4360561,Mama / Show Love (Ft. Cordae),186199.0,https://genius.com/Logic-mama-show-love-lyrics,https://images.genius.com/b8bc3fc4f330e08a83f5fc20182b092f.1000x1000x1.png
67630,Numbers,184872.0,https://genius.com/Logic-numbers-lyrics,https://images.genius.com/5d345fa7fee52d87407740867f717c32.936x936x1.jpg
398797,Now,184613.0,https://genius.com/Logic-now-lyrics,https://images.genius.com/3656652625e619d21e29bdd01b42a23d.500x500x1.jpg
5525751,No Pressure,183899.0,https://genius.com/Logic-no-pressure-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
3941845,Everybody Dies,183403.0,https://genius.com/Logic-everybody-dies-lyrics,https://images.genius.com/5ccbb977ba02fff0826405b701b7dd31.1000x1000x1.jpg
4539232,​​clickbait,182990.0,https://genius.com/Logic-clickbait-lyrics,https://images.genius.com/b8bc3fc4f330e08a83f5fc20182b092f.1000x1000x1.png
72929,Inception,182394.0,https://genius.com/Logic-inception-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
3976900,ICONIC (Ft. Jaden),181698.0,https://genius.com/Logic-iconic-lyrics,https://images.genius.com/167533ad40b7f1e21f676764358f8b69.1000x1000x1.png
5526420,Soul Food II,179324.0,https://genius.com/Logic-soul-food-ii-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
66838,The Spotlight,175522.0,https://genius.com/Logic-the-spotlight-lyrics,https://images.genius.com/c7a4f9ef779837d10e3e18e4300b02c3.500x500x1.jpg
2798016,The Jam,170023.0,https://genius.com/Logic-the-jam-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
4539231,Lost in Translation,169987.0,https://genius.com/Logic-lost-in-translation-lyrics,https://images.genius.com/b8bc3fc4f330e08a83f5fc20182b092f.1000x1000x1.png
145649,"XXL Freshmen 2013 Cypher - Part 3 (Ft. Angel Haze, Dizzy Wright & Logic)",169252.0,https://genius.com/Xxl-xxl-freshmen-2013-cypher-part-3-lyrics,https://images.genius.com/a9868aaf3e8fa75f528e7f7c13223298.1000x563x1.jpg
2797993,Deeper Than Money,167644.0,https://genius.com/Logic-deeper-than-money-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
4360562,Icy (Ft. Gucci Mane),167274.0,https://genius.com/Logic-icy-lyrics,https://images.genius.com/81bf91fe8d85ca2cd42515be1aa48013.600x600x1.jpg
149361,Break It Down (Ft. Jhené Aiko),164853.0,https://genius.com/Logic-break-it-down-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
149811,Young Jedi (Ft. Dizzy Wright),163975.0,https://genius.com/Logic-young-jedi-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
4483125,Still Ballin (Ft. Wiz Khalifa),158425.0,https://genius.com/Logic-still-ballin-lyrics,https://images.genius.com/b8bc3fc4f330e08a83f5fc20182b092f.1000x1000x1.png
5555612,Open Mic\\Aquarius III,156915.0,https://genius.com/Logic-open-mic-aquarius-iii-lyrics,https://images.genius.com/8f7d9df10fc9fe72bd747728f385e2d5.316x316x1.jpg
3050782,Mos Definitely,156194.0,https://genius.com/Logic-mos-definitely-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
73019,Do Ya Like,155055.0,https://genius.com/Logic-do-ya-like-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
73356,We Get High,154714.0,https://genius.com/Logic-we-get-high-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
3853597,One Day (Ft. Ryan Tedder),153973.0,https://genius.com/Logic-one-day-lyrics,https://images.genius.com/318e33cce3c63b9ff10918867f4167e4.1000x1000x1.jpg
2771234,Slave,153395.0,https://genius.com/Logic-slave-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
70377,Mind Of Logic (Ft. Camille Michelle Gray),152770.0,https://genius.com/Logic-mind-of-logic-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
4965900,OCD,151156.0,https://genius.com/Logic-and-dwn2earth-ocd-lyrics,https://images.genius.com/51a5d9be20278645d9cd7bbb3cdff474.1000x1000x1.jpg
121312,Walk on By,148641.0,https://genius.com/Logic-walk-on-by-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
3431843,1 (773) Vulture,146532.0,https://genius.com/Lil-durk-1-773-vulture-lyrics,https://images.genius.com/4259aebbf1351ac7aa12e114b9ed528b.1000x1000x1.png
2840151,All Of Me (Ft. Logic & ROZES),144925.0,https://genius.com/Big-gigantic-all-of-me-lyrics,https://images.genius.com/dd2e38ff557b2fd3fa74ff229af816a7.600x600x1.jpg
5776782,DadBod,143950.0,https://genius.com/Logic-dadbod-lyrics,https://images.genius.com/8f7d9df10fc9fe72bd747728f385e2d5.316x316x1.jpg
528306,Never Enough,143858.0,https://genius.com/Logic-never-enough-lyrics,https://images.genius.com/0e10abfcaf58141b1b609d2c5ac04b6b.1000x1000x1.png
3565837,BoomTrap Protocol,142091.0,https://genius.com/Logic-boomtrap-protocol-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
71680,Tic Tac Toe,141952.0,https://genius.com/Logic-tic-tac-toe-lyrics,https://images.genius.com/6bcf68d3493ecd7b2e32376239382fc4.500x500x1.jpg
4902835,​man i is,141162.0,https://genius.com/Logic-man-i-is-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
149932,The High Life (Ft. Elijah Blake),140767.0,https://genius.com/Logic-the-high-life-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
69877,As I Am,132891.0,https://genius.com/Logic-as-i-am-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
5525461,Hit My Line,130355.0,https://genius.com/Logic-hit-my-line-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
72915,Relaxation,129410.0,https://genius.com/Logic-relaxation-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
3565842,Wizard Of Oz,125451.0,https://genius.com/Logic-wizard-of-oz-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
149357,On the Low (Ft. Kid Ink & Trinidad James),123493.0,https://genius.com/Logic-on-the-low-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
3565843,State of Emergency (Ft. 2 Chainz),121566.0,https://genius.com/Logic-state-of-emergency-lyrics,https://images.genius.com/63c66d2062279080649c26b632183df5.1000x1000x1.jpg
149364,Common Logic / Midnight Marauder,120120.0,https://genius.com/Logic-common-logic-midnight-marauder-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
5780718,Celebration (Ft. Silas),117231.0,https://genius.com/Logic-celebration-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
74303,Beggin (Ft. Shy Grey),116837.0,https://genius.com/Logic-beggin-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
57041,Growing Pains II,115182.0,https://genius.com/Logic-growing-pains-ii-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
2798050,​illuminatro,114238.0,https://genius.com/Logic-illuminatro-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
348362,"24 Freestyle (Ft. Jon Bellion, Shy Grey & Sylvan LaCue)",113837.0,https://genius.com/Logic-24-freestyle-lyrics,https://images.rapgenius.com/00b4eaa7f66d06a778bbff5232db5f50.640x640x1.jpg
73182,Disgusting (Ft. Shy Grey),111503.0,https://genius.com/Logic-disgusting-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
5780125,Obediently Yours,110384.0,https://genius.com/Logic-obediently-yours-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
62533,Young Sinatra II,108760.0,https://genius.com/Logic-young-sinatra-ii-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
4539169,COMMANDO (Ft. G-Eazy),104922.0,https://genius.com/Logic-commando-lyrics,https://images.genius.com/b8bc3fc4f330e08a83f5fc20182b092f.1000x1000x1.png
3050781,Ink Blot (Ft. Juicy J),97523.0,https://genius.com/Logic-ink-blot-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
5780716,5 Hooks,96325.0,https://genius.com/Logic-5-hooks-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
140666,Feel Good,95506.0,https://genius.com/Logic-feel-good-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
149362,Life Is Good,94113.0,https://genius.com/Logic-life-is-good-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
5778592,Dark Place,93896.0,https://genius.com/Logic-dark-place-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
4859885,"Twisted (Ft. A$AP Rocky, Juicy J & Logic)",93358.0,https://genius.com/French-montana-twisted-lyrics,https://images.genius.com/b93eb6afa3d11399e8d46bc513d16a83.600x600x1.jpg
136633,The Come Up,92783.0,https://genius.com/Logic-the-come-up-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
140422,925,92750.0,https://genius.com/Logic-925-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
3976870,The Glorious Five,91441.0,https://genius.com/Logic-the-glorious-five-lyrics,https://images.genius.com/167533ad40b7f1e21f676764358f8b69.1000x1000x1.png
72950,Aye Girl,90502.0,https://genius.com/Logic-aye-girl-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
76237,Young Sinatra,89547.0,https://genius.com/Logic-young-sinatra-lyrics,https://images.genius.com/0f21a1e2589d732e4a263527296e9f51.500x500x1.jpg
5525458,Heard Em Say,88655.0,https://genius.com/Logic-heard-em-say-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
59119,Live on the Air,88287.0,https://genius.com/Logic-live-on-the-air-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
3050783,Waiting Room,86167.0,https://genius.com/Logic-waiting-room-lyrics,https://images.genius.com/6964783fbf7f2eca0619a3bc156512dc.1000x1000x1.png
713925,Top Ten (Ft. Big K.R.I.T.),85459.0,https://genius.com/Logic-top-ten-lyrics,https://images.rapgenius.com/9e2ee381460474e9238caf5738b55923.500x500x1.jpg
74705,Set the Tone,84809.0,https://genius.com/Logic-set-the-tone-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
56816,Are You Ready (Ft. ADE),84360.0,https://genius.com/Logic-are-you-ready-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
3976892,Ordinary Day (Ft. Hailee Steinfeld),82365.0,https://genius.com/Logic-ordinary-day-lyrics,https://images.genius.com/167533ad40b7f1e21f676764358f8b69.1000x1000x1.png
5477036,High Today (Ft. Logic),82286.0,https://genius.com/Wiz-khalifa-high-today-lyrics,https://images.genius.com/b1a60ed2aa73e300594cfbc5c76ba76d.1000x1000x1.jpg
4337021,Bohemian Trapsody,82079.0,https://genius.com/Logic-bohemian-trapsody-lyrics,https://images.genius.com/03ff49f812de1c2f2276c9bdcf5fe3a6.638x638x1.png
2343414,Contact,81859.0,https://genius.com/Logic-contact-lyrics,https://images.genius.com/c634aa6628c02ec206119e6b849f5a02.1000x1000x1.jpg
5780127,Amen,81788.0,https://genius.com/Logic-amen-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
4539201,Limitless,80429.0,https://genius.com/Logic-limitless-lyrics,https://images.genius.com/b8bc3fc4f330e08a83f5fc20182b092f.1000x1000x1.png
5778586,A2Z,80300.0,https://genius.com/Logic-a2z-lyrics,https://images.genius.com/65a95aebc48597705c2cc569cd20736e.1000x1000x1.png
3960895,Cocaine,80268.0,https://genius.com/Logic-cocaine-lyrics,https://images.genius.com/06bf17fa07f1737e6ac698235ff1f79a.1000x1000x1.jpg
73320,No Biggie,79908.0,https://genius.com/Logic-no-biggie-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
663630,Lavish (Ft. Logic & Mojo margiela),79444.0,https://genius.com/Just-juice-lavish-lyrics,https://images.rapgenius.com/9f373f62330125fd233705f0b6b9db8f.500x500x1.jpg
62168,Shine On,75762.0,https://genius.com/Logic-shine-on-lyrics,https://images.genius.com/6118bfdbbde22320e3c6bc130e1772d3.1000x1000x1.jpg
149913,Just a Man,74023.0,https://genius.com/Logic-just-a-man-lyrics,https://images.genius.com/da76d57af3e6ee702af91bac2a18326a.1000x1000x1.jpg
3774137,Pretty Young Girl,73456.0,https://genius.com/Logic-pretty-young-girl-lyrics,https://images.genius.com/03ff49f812de1c2f2276c9bdcf5fe3a6.638x638x1.png
295759,"When the Lions Come (Ft. B.Keyz, Logic & Shy Grey)",73392.0,https://genius.com/Jon-bellion-when-the-lions-come-lyrics,https://images.genius.com/b242735f7f5caee82645d57df13bb9fc.1000x1000x1.jpg
2797968,A Word from Our Sponsor,70395.0,https://genius.com/Logic-a-word-from-our-sponsor-lyrics,https://images.genius.com/dc5faf8d31ffb2229e5eb76a51cf7947.1000x1000x1.jpg
3600172,Caterpillar (Remix) (Ft. King Green & Logic),70084.0,https://genius.com/Royce-da-59-caterpillar-remix-lyrics,https://images.genius.com/ece0d83dced13a6ca8fbcbc25cfd032f.640x640x1.jpg
3976786,Last Call,69552.0,https://genius.com/Logic-last-call-lyrics,https://images.genius.com/167533ad40b7f1e21f676764358f8b69.1000x1000x1.png
76334,500 Days of Summer,69322.0,https://genius.com/Logic-500-days-of-summer-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
73023,All Sinatra Everything,68393.0,https://genius.com/Logic-all-sinatra-everything-lyrics,https://images.genius.com/4cb73fd1e86a44f861bc4ba694c17126.1000x1000x1.jpg
